,CRASH DATE,CRASH TIME,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1,PERSON_AGE,PERSON_SEX,time,temperature,precipitation,rain,snowfall,snow_depth,date
962,2021-07-15,10:00:00,40.601463,-73.97555,"(40.601463, -73.97555)",1,0,1,0,0,0,0,0,Traffic Control Disregarded,4437198,Station Wagon/Sport Utility Vehicle,34,F,10:00:00,21.6,0.0,0.0,0.0,0.0,2021-07-15
963,2021-07-15,13:00:00,40.720566,-73.8459,"(40.720566, -73.8459)",2,0,1,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4437467,Bike,57,M,13:00:00,25.6,0.0,0.0,0.0,0.0,2021-07-15
964,2021-07-15,11:00:00,40.71374,-73.90091,"(40.71374, -73.90091)",1,0,0,0,0,0,1,0,Driver Inexperience,4447993,Sedan,44,M,11:00:00,23.0,0.0,0.0,0.0,0.0,2021-07-15
965,2021-07-16,12:00:00,40.802578,-73.939156,"(40.802578, -73.939156)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4437479,Taxi,38,M,12:00:00,26.0,0.0,0.0,0.0,0.0,2021-07-16
966,2021-07-18,17:00:00,40.811398,-73.90777,"(40.811398, -73.90777)",1,0,1,0,0,0,0,0,Traffic Control Disregarded,4438316,Taxi,42,M,17:00:00,27.5,0.008,0.008,0.0,0.0,2021-07-18
967,2021-07-18,01:00:00,40.674603,-73.886536,"(40.674603, -73.886536)",1,0,1,0,0,0,0,0,Unsafe Speed,4438379,Sedan,33,F,01:00:00,24.2,0.079,0.079,0.0,0.0,2021-07-18
968,2021-07-18,12:00:00,40.655655,-73.93372,"(40.655655, -73.93372)",3,0,1,0,0,0,2,0,Unspecified,4439959,Sedan,21,M,12:00:00,23.5,0.004,0.004,0.0,0.0,2021-07-18
969,2021-07-19,18:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,4438942,Sedan,58,M,18:00:00,26.2,0.0,0.0,0.0,0.0,2021-07-19
970,2021-07-22,11:00:00,40.597145,-73.9611,"(40.597145, -73.9611)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4439434,Sedan,56,M,11:00:00,18.4,0.0,0.0,0.0,0.0,2021-07-22
971,2021-07-24,13:00:00,40.755337,-73.843254,"(40.755337, -73.843254)",2,0,1,0,0,0,1,0,Unspecified,4440475,Sedan,42,M,13:00:00,22.6,0.0,0.0,0.0,0.0,2021-07-24
972,2021-07-24,20:00:00,40.63713,-73.94519,"(40.63713, -73.94519)",1,0,1,0,0,0,0,0,Unspecified,4441123,Sedan,21,F,20:00:00,25.7,0.0,0.0,0.0,0.0,2021-07-24
973,2021-07-24,01:00:00,40.718792,-73.98902,"(40.718792, -73.98902)",1,0,1,0,0,0,0,0,Unspecified,4440940,Sedan,21,F,01:00:00,21.5,0.0,0.0,0.0,0.0,2021-07-24
974,2021-07-24,22:00:00,40.70003,-73.78873,"(40.70003, -73.78873)",3,0,0,0,0,0,3,0,Unsafe Speed,4443178,Sedan,44,F,22:00:00,24.3,0.0,0.0,0.0,0.0,2021-07-24
975,2021-07-27,20:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",1,0,1,0,0,0,0,0,Traffic Control Disregarded,4441341,Sedan,44,M,20:00:00,28.6,0.0,0.0,0.0,0.0,2021-07-27
976,2021-07-28,18:00:00,40.61919,-74.118515,"(40.61919, -74.118515)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4442485,Sedan,28,F,18:00:00,26.3,0.0,0.0,0.0,0.0,2021-07-28
977,2021-07-30,13:00:00,40.67295,-73.92517,"(40.67295, -73.92517)",5,0,2,0,0,0,3,0,Other Vehicular,4452494,Sedan,48,M,13:00:00,22.4,0.0,0.0,0.0,0.0,2021-07-30
978,2021-07-30,13:00:00,40.67295,-73.92517,"(40.67295, -73.92517)",5,0,2,0,0,0,3,0,Other Vehicular,4452494,Sedan,49,F,13:00:00,22.4,0.0,0.0,0.0,0.0,2021-07-30
979,2021-08-01,23:00:00,40.67243,-73.75637,"(40.67243, -73.75637)",3,0,2,0,0,0,1,0,Unspecified,4444014,Sedan,30,F,23:00:00,22.1,0.004,0.004,0.0,0.0,2021-08-01
980,2021-08-01,23:00:00,40.67243,-73.75637,"(40.67243, -73.75637)",3,0,2,0,0,0,1,0,Unspecified,4444014,Sedan,30,M,23:00:00,22.1,0.004,0.004,0.0,0.0,2021-08-01
981,2021-08-01,00:00:00,40.764267,-73.9158,"(40.764267, -73.9158)",1,0,1,0,0,0,0,0,Unspecified,4444515,Sedan,29,F,00:00:00,22.0,0.0,0.0,0.0,0.0,2021-08-01
982,2021-08-03,14:00:00,40.753475,-73.99254,"(40.753475, -73.99254)",1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4443610,Van,24,M,14:00:00,21.3,0.0,0.0,0.0,0.0,2021-08-03
983,2021-08-04,17:00:00,40.682114,-73.95367,"(40.682114, -73.95367)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4444736,Station Wagon/Sport Utility Vehicle,56,M,17:00:00,24.4,0.0,0.0,0.0,0.0,2021-08-04
984,2021-08-05,06:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",2,0,0,0,2,0,0,0,Unspecified,4444137,Bike,21,M,06:00:00,18.4,0.0,0.0,0.0,0.0,2021-08-05
985,2021-08-05,21:00:00,40.58327,-73.96006,"(40.58327, -73.96006)",1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,4444204,Sedan,25,M,21:00:00,27.0,0.0,0.0,0.0,0.0,2021-08-05
986,2021-08-06,08:00:00,40.764435,-73.99512,"(40.764435, -73.99512)",1,0,1,0,0,0,0,0,Passing Too Closely,4463073,Station Wagon/Sport Utility Vehicle,27,M,08:00:00,18.5,0.0,0.0,0.0,0.0,2021-08-06
987,2021-08-06,03:00:00,40.830368,-73.89718,"(40.830368, -73.89718)",1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,4444666,Station Wagon/Sport Utility Vehicle,50,M,03:00:00,21.3,0.0,0.0,0.0,0.0,2021-08-06
988,2021-08-08,10:00:00,40.68259,-73.80614,"(40.68259, -73.80614)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4444792,Station Wagon/Sport Utility Vehicle,57,M,10:00:00,18.8,0.087,0.087,0.0,0.0,2021-08-08
989,2021-08-08,02:00:00,40.788906,-73.93765,"(40.788906, -73.93765)",1,0,1,0,0,0,0,0,Unsafe Speed,4446781,Sedan,32,M,02:00:00,23.9,0.0,0.0,0.0,0.0,2021-08-08
990,2021-08-12,17:00:00,40.753952,-73.89268,"(40.753952, -73.89268)",1,0,1,0,0,0,0,0,Backing Unsafely,4446554,Station Wagon/Sport Utility Vehicle,38,M,17:00:00,33.5,0.0,0.0,0.0,0.0,2021-08-12
991,2021-08-12,15:00:00,40.73476,-73.95927,"(40.73476, -73.95927)",1,0,0,0,0,0,1,0,Other Vehicular,4449605,Pick-up Truck,33,F,15:00:00,30.1,0.0,0.0,0.0,0.0,2021-08-12
992,2021-08-16,20:00:00,40.629246,-74.14312,"(40.629246, -74.14312)",1,0,1,0,0,0,0,0,Backing Unsafely,4447817,Sedan,38,F,20:00:00,25.7,0.0,0.0,0.0,0.0,2021-08-16
993,2021-08-17,05:00:00,40.675423,-73.738434,"(40.675423, -73.738434)",3,0,1,0,0,0,2,0,Alcohol Involvement,4448422,Sedan,57,F,05:00:00,22.6,0.0,0.0,0.0,0.0,2021-08-17
994,2021-08-18,18:00:00,40.701008,-73.9424,"(40.701008, -73.9424)",2,0,1,0,0,0,1,0,Unsafe Speed,4448368,Sedan,12,F,18:00:00,26.8,0.004,0.004,0.0,0.0,2021-08-18
995,2021-08-21,17:00:00,40.68668,-73.97937,"(40.68668, -73.97937)",1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,4449123,Sedan,33,F,17:00:00,27.0,0.0,0.0,0.0,0.0,2021-08-21
996,2021-08-23,10:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",2,0,0,0,0,0,2,0,Traffic Control Disregarded,4449790,Sedan,31,F,10:00:00,22.0,0.339,0.339,0.0,0.0,2021-08-23
997,2021-08-23,14:00:00,40.704422,-73.792854,"(40.704422, -73.792854)",2,0,2,0,0,0,0,0,Aggressive Driving/Road Rage,4450946,Sedan,55,M,14:00:00,24.1,0.004,0.004,0.0,0.0,2021-08-23
998,2021-08-23,14:00:00,40.704422,-73.792854,"(40.704422, -73.792854)",2,0,2,0,0,0,0,0,Aggressive Driving/Road Rage,4450946,Sedan,61,M,14:00:00,24.1,0.004,0.004,0.0,0.0,2021-08-23
999,2021-08-26,23:00:00,40.76124,-73.98749,"(40.76124, -73.98749)",1,0,1,0,0,0,0,0,Passing or Lane Usage Improper,4452045,Station Wagon/Sport Utility Vehicle,38,M,23:00:00,27.5,0.0,0.0,0.0,0.0,2021-08-26
1000,2021-08-26,13:00:00,40.83989,-73.86213,"(40.83989, -73.86213)",1,0,1,0,0,0,0,0,Driver Inexperience,4452732,Station Wagon/Sport Utility Vehicle,63,F,13:00:00,26.6,0.0,0.0,0.0,0.0,2021-08-26
1001,2021-08-27,11:00:00,40.720074,-73.96282,"(40.720074, -73.96282)",1,0,0,0,0,0,1,0,Unsafe Speed,4451926,Station Wagon/Sport Utility Vehicle,30,M,11:00:00,23.9,0.0,0.0,0.0,0.0,2021-08-27
1002,2021-08-29,09:00:00,40.644863,-74.01748,"(40.644863, -74.01748)",2,0,1,0,0,0,1,0,Aggressive Driving/Road Rage,4452932,Sedan,38,M,09:00:00,19.8,0.0,0.0,0.0,0.0,2021-08-29
1003,2021-08-30,00:00:00,40.8245,-73.912636,"(40.8245, -73.912636)",0,0,0,0,0,0,0,0,View Obstructed/Limited,4452276,Taxi,51,M,00:00:00,23.3,0.0,0.0,0.0,0.0,2021-08-30
1004,2021-09-02,10:00:00,40.850475,-73.915436,"(40.850475, -73.915436)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4453346,Sedan,21,F,10:00:00,15.1,0.0,0.0,0.0,0.0,2021-09-02
1005,2021-09-02,19:00:00,40.714054,-73.9853,"(40.714054, -73.9853)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4453798,Sedan,42,F,19:00:00,24.4,0.0,0.0,0.0,0.0,2021-09-02
1006,2021-09-03,13:00:00,40.83022,-73.86371,"(40.83022, -73.86371)",1,0,1,0,0,0,0,0,Unspecified,4459882,Sedan,57,F,13:00:00,17.4,0.0,0.0,0.0,0.0,2021-09-03
1007,2021-09-04,07:00:00,40.878696,-73.8576,"(40.878696, -73.8576)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4453910,Sedan,49,M,07:00:00,15.5,0.0,0.0,0.0,0.0,2021-09-04
1008,2021-09-04,10:00:00,40.626225,-74.02995,"(40.626225, -74.02995)",1,0,1,0,0,0,0,0,Unspecified,4453834,Sedan,50,M,10:00:00,14.8,0.0,0.0,0.0,0.0,2021-09-04
1009,2021-09-04,06:00:00,40.864483,-73.919044,"(40.864483, -73.919044)",2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,4456132,Sedan,48,M,06:00:00,15.9,0.0,0.0,0.0,0.0,2021-09-04
1010,2021-09-04,06:00:00,40.864483,-73.919044,"(40.864483, -73.919044)",2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,4456132,Sedan,44,M,06:00:00,15.9,0.0,0.0,0.0,0.0,2021-09-04
1011,2021-09-07,20:00:00,40.6583,-73.918365,"(40.6583, -73.918365)",3,0,1,0,0,0,2,0,Unsafe Speed,4455084,Sedan,38,M,20:00:00,26.0,0.0,0.0,0.0,0.0,2021-09-07
1012,2021-09-08,00:00:00,40.66675,-73.80157,"(40.66675, -73.80157)",2,0,1,0,0,0,1,0,Unsafe Speed,4454884,Sedan,31,M,00:00:00,20.8,0.0,0.0,0.0,0.0,2021-09-08
1013,2021-09-10,10:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4457879,Sedan,33,M,10:00:00,16.2,0.0,0.0,0.0,0.0,2021-09-10
1014,2021-09-11,16:00:00,40.68249,-73.97962,"(40.68249, -73.97962)",2,0,1,0,1,0,0,0,Driver Inattention/Distraction,4455982,Station Wagon/Sport Utility Vehicle,57,F,16:00:00,23.2,0.0,0.0,0.0,0.0,2021-09-11
1015,2021-09-11,18:00:00,40.684204,-73.96806,"(40.684204, -73.96806)",3,1,1,1,0,0,2,0,Unsafe Speed,4457191,Sedan,36,M,18:00:00,24.4,0.0,0.0,0.0,0.0,2021-09-11
1016,2021-09-11,18:00:00,40.684204,-73.96806,"(40.684204, -73.96806)",3,1,1,1,0,0,2,0,Unsafe Speed,4457191,Sedan,38,F,18:00:00,24.4,0.0,0.0,0.0,0.0,2021-09-11
1017,2021-09-11,18:00:00,40.684204,-73.96806,"(40.684204, -73.96806)",3,1,1,1,0,0,2,0,Unsafe Speed,4457191,Sedan,33,F,18:00:00,24.4,0.0,0.0,0.0,0.0,2021-09-11
1018,2021-09-12,04:00:00,40.749176,-73.8897,"(40.749176, -73.8897)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4456091,Sedan,53,F,04:00:00,18.6,0.0,0.0,0.0,0.0,2021-09-12
1019,2021-09-12,15:00:00,40.82474,-73.899536,"(40.82474, -73.899536)",1,0,1,0,0,0,0,0,Backing Unsafely,4458941,Station Wagon/Sport Utility Vehicle,34,F,15:00:00,24.1,0.0,0.0,0.0,0.0,2021-09-12
1020,2021-09-13,14:00:00,40.877476,-73.83661,"(40.877476, -73.83661)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4458066,Station Wagon/Sport Utility Vehicle,34,M,14:00:00,26.2,0.0,0.0,0.0,0.0,2021-09-13
1021,2021-09-17,03:00:00,40.5778,-73.96057,"(40.5778, -73.96057)",1,0,1,0,0,0,0,0,Outside Car Distraction,4459065,Sedan,30,M,03:00:00,20.8,0.004,0.004,0.0,0.0,2021-09-17
1022,2021-09-17,14:00:00,40.559383,-74.15393,"(40.559383, -74.15393)",2,0,1,0,0,0,1,0,Driver Inattention/Distraction,4459200,Station Wagon/Sport Utility Vehicle,59,F,14:00:00,21.0,0.0,0.0,0.0,0.0,2021-09-17
1023,2021-09-18,17:00:00,40.605377,-73.98211,"(40.605377, -73.98211)",1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,4458648,Sedan,54,F,17:00:00,26.1,0.0,0.0,0.0,0.0,2021-09-18
1024,2021-09-18,04:00:00,40.704147,-73.807594,"(40.704147, -73.807594)",1,0,1,0,0,0,0,0,Passing Too Closely,4458457,Sedan,24,F,04:00:00,21.0,0.0,0.0,0.0,0.0,2021-09-18
1025,2021-09-18,23:00:00,40.67417,-73.95671,"(40.67417, -73.95671)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4461292,Sedan,32,M,23:00:00,23.6,0.0,0.0,0.0,0.0,2021-09-18
1026,2021-09-20,01:00:00,40.834354,-73.94096,"(40.834354, -73.94096)",1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,4459736,Station Wagon/Sport Utility Vehicle,41,M,01:00:00,18.5,0.0,0.0,0.0,0.0,2021-09-20
1027,2021-09-20,17:00:00,40.817047,-73.96078,"(40.817047, -73.96078)",1,0,1,0,0,0,0,0,Unspecified,4459595,Station Wagon/Sport Utility Vehicle,32,M,17:00:00,22.7,0.004,0.004,0.0,0.0,2021-09-20
1028,2021-09-21,14:00:00,40.875133,-73.8333395,"(40.875133, -73.8333395)",6,0,6,0,0,0,0,0,Other Vehicular,4459742,Station Wagon/Sport Utility Vehicle,15,M,14:00:00,20.5,0.0,0.0,0.0,0.0,2021-09-21
1029,2021-09-21,14:00:00,40.875133,-73.8333395,"(40.875133, -73.8333395)",6,0,6,0,0,0,0,0,Other Vehicular,4459742,Station Wagon/Sport Utility Vehicle,17,M,14:00:00,20.5,0.0,0.0,0.0,0.0,2021-09-21
1030,2021-09-21,14:00:00,40.875133,-73.8333395,"(40.875133, -73.8333395)",6,0,6,0,0,0,0,0,Other Vehicular,4459742,Station Wagon/Sport Utility Vehicle,15,F,14:00:00,20.5,0.0,0.0,0.0,0.0,2021-09-21
1031,2021-09-21,14:00:00,40.875133,-73.8333395,"(40.875133, -73.8333395)",6,0,6,0,0,0,0,0,Other Vehicular,4459742,Station Wagon/Sport Utility Vehicle,8,F,14:00:00,20.5,0.0,0.0,0.0,0.0,2021-09-21
1032,2021-09-21,14:00:00,40.875133,-73.8333395,"(40.875133, -73.8333395)",6,0,6,0,0,0,0,0,Other Vehicular,4459742,Station Wagon/Sport Utility Vehicle,21,M,14:00:00,20.5,0.0,0.0,0.0,0.0,2021-09-21
1033,2021-09-21,14:00:00,40.875133,-73.8333395,"(40.875133, -73.8333395)",6,0,6,0,0,0,0,0,Other Vehicular,4459742,Station Wagon/Sport Utility Vehicle,63,F,14:00:00,20.5,0.0,0.0,0.0,0.0,2021-09-21
1034,2021-09-22,15:00:00,40.840744,-73.94286,"(40.840744, -73.94286)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4460089,Station Wagon/Sport Utility Vehicle,24,M,15:00:00,24.2,0.004,0.004,0.0,0.0,2021-09-22
1035,2021-09-23,16:00:00,40.716816,-73.986244,"(40.716816, -73.986244)",1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4460321,Station Wagon/Sport Utility Vehicle,20,M,16:00:00,25.8,0.0,0.0,0.0,0.0,2021-09-23
1036,2021-09-24,20:00:00,40.735237,-73.89139,"(40.735237, -73.89139)",1,0,1,0,0,0,0,0,Unsafe Speed,4460641,Station Wagon/Sport Utility Vehicle,42,F,20:00:00,22.2,0.0,0.0,0.0,0.0,2021-09-24
1037,2021-09-24,20:00:00,40.74356,-73.85574,"(40.74356, -73.85574)",1,0,1,0,0,0,0,0,Backing Unsafely,4461477,Station Wagon/Sport Utility Vehicle,25,F,20:00:00,22.2,0.0,0.0,0.0,0.0,2021-09-24
1038,2021-09-28,22:00:00,40.8337,-73.879845,"(40.8337, -73.879845)",1,1,0,1,0,0,1,0,Unsafe Speed,4462333,Pick-up Truck,31,F,22:00:00,19.7,0.035,0.035,0.0,0.0,2021-09-28
1039,2021-09-28,11:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",1,0,1,0,0,0,0,0,Unspecified,4461990,Sedan,49,F,11:00:00,17.5,0.0,0.0,0.0,0.0,2021-09-28
1040,2021-09-28,17:00:00,40.732914,-73.98631,"(40.732914, -73.98631)",0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,4462045,Station Wagon/Sport Utility Vehicle,38,M,17:00:00,21.8,0.02,0.02,0.0,0.0,2021-09-28
1041,2021-09-30,20:00:00,0.0,0.0,"(0.0, 0.0)",3,0,1,0,0,0,2,0,Failure to Yield Right-of-Way,4462694,Sedan,59,F,20:00:00,17.9,0.0,0.0,0.0,0.0,2021-09-30
1042,2021-09-30,08:00:00,40.68772,-73.79988,"(40.68772, -73.79988)",1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,4464055,Sedan,42,M,08:00:00,13.1,0.0,0.0,0.0,0.0,2021-09-30
1043,2021-10-03,03:00:00,40.680202,-73.82123,"(40.680202, -73.82123)",1,0,1,0,0,0,0,0,Passing Too Closely,4463692,Station Wagon/Sport Utility Vehicle,33,F,03:00:00,16.0,0.0,0.0,0.0,0.0,2021-10-03
1044,2021-10-03,19:00:00,40.694687,-73.91112,"(40.694687, -73.91112)",2,0,1,0,0,0,1,0,Driver Inattention/Distraction,4464170,Sedan,38,M,19:00:00,25.9,0.0,0.0,0.0,0.0,2021-10-03
1045,2021-10-03,12:00:00,40.840767,-73.8658,"(40.840767, -73.8658)",5,0,2,0,0,0,3,0,Passing or Lane Usage Improper,4464737,Station Wagon/Sport Utility Vehicle,71,M,12:00:00,14.8,0.0,0.0,0.0,0.0,2021-10-03
1046,2021-10-03,12:00:00,40.840767,-73.8658,"(40.840767, -73.8658)",5,0,2,0,0,0,3,0,Passing or Lane Usage Improper,4464737,Station Wagon/Sport Utility Vehicle,78,M,12:00:00,14.8,0.0,0.0,0.0,0.0,2021-10-03
1047,2021-10-03,04:00:00,40.670624,-73.895546,"(40.670624, -73.895546)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4464855,Sedan,44,M,04:00:00,15.1,0.0,0.0,0.0,0.0,2021-10-03
1048,2021-10-04,20:00:00,40.68837,-73.944916,"(40.68837, -73.944916)",1,0,1,0,0,0,0,0,Backing Unsafely,4464377,Station Wagon/Sport Utility Vehicle,37,M,20:00:00,20.2,0.039,0.039,0.0,0.0,2021-10-04
1049,2021-10-06,13:00:00,40.62701,-73.956635,"(40.62701, -73.956635)",1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4464744,Taxi,43,M,13:00:00,16.7,0.0,0.0,0.0,0.0,2021-10-06
1050,2021-10-06,14:00:00,40.8688059,-73.8905447,"(40.8688059, -73.8905447)",0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4467344,Sedan,54,F,14:00:00,17.1,0.0,0.0,0.0,0.0,2021-10-06
1051,2021-10-09,18:00:00,40.59256,-73.971565,"(40.59256, -73.971565)",3,0,1,0,0,0,2,0,Alcohol Involvement,4466017,Sedan,38,M,18:00:00,20.2,0.0,0.0,0.0,0.0,2021-10-09
1052,2021-10-10,02:00:00,40.634823,-74.160286,"(40.634823, -74.160286)",1,0,1,0,0,0,0,0,Alcohol Involvement,4465852,Sedan,51,M,02:00:00,16.6,0.0,0.0,0.0,0.0,2021-10-10
1053,2021-10-10,08:00:00,40.685723,-73.8573737,"(40.685723, -73.8573737)",1,0,1,0,0,0,0,0,Alcohol Involvement,4466045,Pick-up Truck,41,M,08:00:00,16.6,0.0,0.0,0.0,0.0,2021-10-10
1054,2021-10-10,20:00:00,40.5972883,-73.7488347,"(40.5972883, -73.7488347)",1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,4466342,Sedan,20,M,20:00:00,18.3,0.02,0.02,0.0,0.0,2021-10-10
1055,2021-10-11,01:00:00,40.650337,-73.86849,"(40.650337, -73.86849)",0,1,0,1,0,0,0,0,Following Too Closely,4466053,Sedan,35,M,01:00:00,17.3,0.0,0.0,0.0,0.0,2021-10-11
1056,2021-10-13,08:00:00,40.7688455,-73.8333504,"(40.7688455, -73.8333504)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4467380,Sedan,37,M,08:00:00,16.0,0.0,0.0,0.0,0.0,2021-10-13
1057,2021-10-14,14:00:00,40.6604367,-73.9454127,"(40.6604367, -73.9454127)",3,0,1,0,0,0,2,0,Driver Inattention/Distraction,4469111,Sedan,21,F,14:00:00,20.4,0.0,0.0,0.0,0.0,2021-10-14
1058,2021-10-17,03:00:00,40.7220528,-73.9575486,"(40.7220528, -73.9575486)",1,0,1,0,0,0,0,0,Alcohol Involvement,4470296,Station Wagon/Sport Utility Vehicle,39,M,03:00:00,15.0,0.067,0.067,0.0,0.0,2021-10-17
1059,2021-10-17,18:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",1,0,1,0,0,0,0,0,Other Vehicular,4477909,Sedan,33,M,18:00:00,17.2,0.0,0.0,0.0,0.0,2021-10-17
1060,2021-10-18,19:00:00,40.6753129,-73.8433035,"(40.6753129, -73.8433035)",1,0,1,0,0,0,0,0,Unsafe Speed,4468585,Sedan,21,M,19:00:00,15.6,0.0,0.0,0.0,0.0,2021-10-18
1061,2021-10-18,10:00:00,40.6336576,-73.8890192,"(40.6336576, -73.8890192)",2,0,2,0,0,0,0,0,Unspecified,4468476,Sedan,52,F,10:00:00,9.3,0.0,0.0,0.0,0.0,2021-10-18
1062,2021-10-18,10:00:00,40.6336576,-73.8890192,"(40.6336576, -73.8890192)",2,0,2,0,0,0,0,0,Unspecified,4468476,Sedan,20,F,10:00:00,9.3,0.0,0.0,0.0,0.0,2021-10-18
1063,2021-10-19,13:00:00,40.6288775,-73.980427,"(40.6288775, -73.980427)",2,0,1,0,0,0,1,0,Unspecified,4469123,Sedan,24,M,13:00:00,10.2,0.0,0.0,0.0,0.0,2021-10-19
1064,2021-10-21,14:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",0,0,0,0,0,0,0,0,Backing Unsafely,4474011,Taxi,62,M,14:00:00,16.8,0.0,0.0,0.0,0.0,2021-10-21
1065,2021-10-22,10:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",3,0,1,0,0,0,2,0,Driver Inattention/Distraction,4470063,Sedan,22,F,10:00:00,16.1,0.0,0.0,0.0,0.0,2021-10-22
1066,2021-10-22,14:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",1,0,1,0,0,0,0,0,Passing or Lane Usage Improper,4471752,Station Wagon/Sport Utility Vehicle,58,F,14:00:00,17.6,0.0,0.0,0.0,0.0,2021-10-22
1067,2021-10-22,09:00:00,40.6306728,-73.9818892,"(40.6306728, -73.9818892)",1,0,1,0,0,0,0,0,Other Vehicular,4470606,Sedan,54,F,09:00:00,16.8,0.0,0.0,0.0,0.0,2021-10-22
1068,2021-10-22,16:00:00,40.8542299,-73.8862172,"(40.8542299, -73.8862172)",6,0,3,0,0,0,3,0,Alcohol Involvement,4470278,Station Wagon/Sport Utility Vehicle,40,F,16:00:00,19.6,0.0,0.0,0.0,0.0,2021-10-22
1069,2021-10-22,16:00:00,40.8542299,-73.8862172,"(40.8542299, -73.8862172)",6,0,3,0,0,0,3,0,Alcohol Involvement,4470278,Station Wagon/Sport Utility Vehicle,22,M,16:00:00,19.6,0.0,0.0,0.0,0.0,2021-10-22
1070,2021-10-22,16:00:00,40.8542299,-73.8862172,"(40.8542299, -73.8862172)",6,0,3,0,0,0,3,0,Alcohol Involvement,4470278,Station Wagon/Sport Utility Vehicle,37,F,16:00:00,19.6,0.0,0.0,0.0,0.0,2021-10-22
1071,2021-10-24,17:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",0,0,0,0,0,0,0,0,Unsafe Speed,4471024,Station Wagon/Sport Utility Vehicle,38,F,17:00:00,14.5,0.0,0.0,0.0,0.0,2021-10-24
1072,2021-10-24,11:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4470597,Sedan,32,M,11:00:00,7.3,0.0,0.0,0.0,0.0,2021-10-24
1073,2021-10-25,00:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",3,0,1,0,0,0,2,0,Unsafe Speed,4470989,Taxi,57,M,00:00:00,13.7,0.0,0.0,0.0,0.0,2021-10-25
1074,2021-10-26,00:00:00,40.845966,-73.89224,"(40.845966, -73.89224)",1,0,1,0,0,0,0,0,Following Too Closely,4471350,Sedan,30,M,00:00:00,18.8,0.0,0.0,0.0,0.0,2021-10-26
1075,2021-10-27,05:00:00,40.85931,-73.89208,"(40.85931, -73.89208)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4476253,Station Wagon/Sport Utility Vehicle,31,M,05:00:00,12.5,0.035,0.035,0.0,0.0,2021-10-27
